Tweet id,Tweet text,True/False?
1290640823802110000,"It’s 2020 Corona n all and I am still not comfortable with the ease with which people use the words; Penis. Pussy. Fuck. In Public, Songs, speaking etc. societal peace is really missing something and that’s the cause of so much bad. ",1
1290676796451680000,Why stop with covid everything in this world is for sale including you and your ideas. Take it all the way. The media you using to dispute the reality of covid is also fraudulent and not vetted. Everything is a lie including you.,0
1290659377750380000,Travelling under corona conditions involves some new rules. Even if you are not travelling yourself and simply picking someone up from the airport. Please wait in front of the terminal if this is the case.,0
1290675637640880000,There’s no doubt that #FlexibleWorking will play a bigger role in #businesses post #Covid-19. Read more about how this benefit could help attract and retain talent in @InfluencePRMag:,0
1290677135254910000,ACTION NEEDED! Join me in sending a letter to the editor to your local paper about the immediate need for Congress to pass a families-and-economy-first COVID package. @MomsRising makes it very easy--&gt;,1
1290644739688200000,"Oh wow my initial interpretation was legit ""I take corona tests on the regular, I take this seriously."" And I just like... Totally accepted that messaging until I thought about it. Seemed perfectly normal...",0
1290677754761880000,"Trump & the dems reaches a new stim agreement, HOWEVER the other house republicans do not want to give in, and in short of making everyone go back to work they want to give businesses IMMUNITY FROM COVID RELATED LAWSUITS",1
1290677402465710000,"Hello Ima Single Dad, I Lost My Job Due To COVID-19. I’m Currently Low On Food And Essential Items, Can Anyone Help Me And My 3 Year Old Son Please, Also Retweet For Exposure My CashApp Is ($Ogslim5300) My Venmo is Dunk5300 ",0
1290676069872400000,I see people complaining that a college wants to track where kids go on campus for Covid-19 and yet they are using cellphones where almost every app tracks them. Tracking your kids for health = Constitutional Violation. Tracking your kids to make others richer = Totally Cool.,0
1290668161659010000,You know I'm happy they are gonna perform at the VMAS but are they really gonna risk corona for them???? I mean they are gonna be held at NY with various performances across the city,0
1290669468264340000,I like how I unbothered I am about my college closing. I already wasn't physically going to the building for classes because of Corona. Then I received a text where they've closes because of the hurricane.,0
1290677439421650000,"Help someone get a used car to get back to work when COVID-19 Vaccine is in flow. Buy for $1. Convey to your followers. #ChillHop #JazzHop #LofiHipHop Track is ""Ms Norberrys Parenting Class"" https://youtu.be/cANDFqnMeHY Buy for $1 Here: https://distrokid.com/hyperfollow/pdh1/optimus-chill-3",1
1290674632140480000,"The glitterarti at play and says more about where we are at than anything else at the moment including “gated community” privilege (perhaps), privacy and stupidity - hold the COVID and pass the wine ... ",1
1290675341548060000,"We did our Covid saliva test samples today as part of quarantine. Basically you spit in a phial. The toddler thought this was some kind of food we weren't sharing and followed us around the apartment saying, ""Yum? Yum?"" Then she cried because we would't let her drink it.",1
1290675407126050000,Backwas! He could have been tested for COVID too... they wanted to stop his investigation to protect the baby penguin!,1
1290637299882000000,@murtazawahab1 We heard every day your press conference on Corona Virus about Federal Govt’s policy as wrong and disaster. Have guts to praise Smart Lockdown now ?You have lost to Federal Govt on every front. You need to resign for spreading wrong information @MuradAliShahPPP,1
1290676728868800000,Got to hang with friends 2 days in a row and it felt...... “normal” definitely what I needed to help combat the Covid blues. ,0
1290676021730180000,All Ian has is snark after he gets out of Davos; judging from that interview that is all little Jonathan Swan has. Covid deaths literally are dropping anyone can look that up why he went in there pushing that? Trump was correct.,0
1290675724161100000,When will you wise up and allow youth sports to do more than practice by themselves? You have robbed youth soccer of summer matches when the CDC says children and youth are at a 1 in a million chance of #COVID-19 fatality. Stop crushing our children.,1
1290674501102060000,Because they made it!!!!!!!! Shitty people.. on the break days of covid.. hiding all the corruption of the port!!! I can’t think of anything else!!!!,1
1290675171641000000,"“If we don’t work together the virus will work together, and probably in future we might have another Covid-20 … We have to keep up dialogue to keep the openness, transparency and cooperation,” he said. ",0
1290677277634820000," trying to “protect us” yeah he FAILED at that when he called covid a hoax. Instead of doing his fucking job, and locking us down, making mask mandatory etc. he just keeps saying “we are doing a GREAT JOB!” Great job at what?? Becoming the laughing stock of the world YES!",1
1290644591008530000,Corona is moving towards its peak noone is safe outside home Plzz do something fast our year is getting wasted... Please promote all... #cancelcompartexam2020 @cbseindia29 @DrRPNishank ...,1
1290666090155080000,suddenly thinking of the time @cotjaa and I went to do pilates a day after corona hit depok apparently that class wanted to do an activity together which involves holding HANDS sekelas udh mau nangis kita,1
1290676324856740000,"Trum behaves like a three-year-old, has no respect, doesn't get racism under control and has killed thousands through his corona policy, which is worse?",1
1290674875493880000,"#5thAugustBlackDay BJP could not save the economy. not end corruption. not stop terrorist attacks. not save the poor. not save people from corona. And now, they have landed before Bhagwan Rama to save themselves. unemployed now Bakts coz BJP give bribe to rape women, cause riot ",1
1290675463858330000,"The #Paris Mayor @Anne_Hidalgo made the ’15-Minute City’ the centerpiece of her recent campaign - shop, work, and find recreational and cultural resources within a 15 minute walk or ride. Other mayors are viewing it as an option for the post-COVID world ",0
1290636758137410000,@murtazawahab1 We heard every day your press conference on Corona Virus about Federal Govt’s policy as wrong and disaster. Have guts to praise Smart Lockdown now ?You have lost to Federal Govt on every front. You need to resign for spreading wrong information @BBhuttoZardari,1
1290655782133010000,Maybe we could just force them to wear a little badge that says 'Jude'... I mean 'Corona'. And I guess if that doesn't work we might have to move on to a Final Solution for the Covid Question.,0
1290643712905790000,"No, neither have we, but the anti mask brigade, lockdown-busting neighbours and other assorted arseholes continue to set my teeth on edge. How can we deal with corona collectively when some people just couldn't care less?",1
1290677682242490000,Why isn’t any of the “new” channels showing this explosion and instead are talking about covid?,0
1290677306231590000,Let this sink in. The idiots open schools just days after #Georgia converted their convention center to use for non covid patients as their hospital capacity is too high. Lets see how fast this school closes. ,0
1290677114337980000,Scenario Planning is part of the key skills for Business Analysis There was (still is) a lot of this happening vs Covid - good (and bad) This @batimes post looks (in detail - but v readable) at the Power of Scenario Planning https://bit.ly/33r4esM,1
1290640265292790000,"This looks like a start of a horror movie, where at the end all faces already x’ed out cause the monster got em, well corona",1
1290638931265030000,"@Dm_Gorakhpur Respected Sir, there are two corona positive case found in Head Office of Baroda UP Bank erstwhile Purvachal Bank Taramandal but still no action has taken in the office and also office is open. It’s very risky for all staffs who work in that office.Kindly takeaction",1
1290675526202470000,Are college administrators & coaches simple minded fools like Trump and expect the raging Covid to just disappear? Or will a player or two have to die to get their attention? Where are the parents of these players? Do they really want their young sons put in obvious peril?,0
1290657268879560000,Good news! You can still buy and sell a home during the corona virus outbreak! We wanted to share some tips to help you to get through the loops and hoops and get a good deal! via : https://bit.ly/3dVH942 via: https://bit.ly/3dVH942,0
1290644577746130000,On one hand you have those who say law is law and even if it's unfair you just have to give up and on the other hand you have people like corona deniers who just stubbornly refuse to believe it exists because it's suspicious and that the government will have more control.,0
1290667621776410000,"Rajdeep Sardesai,see how this bloody inefficient Maha govt works,not able to contain the corona virus and neither able to manage day to day affairs of the state. The only work it is doing is protection of criminals,mafia.",1
1290675663855370000,"Brov, is not about money, is about respect for the player, for everything. they made a deal, ok!? We take Chris on loan, but because of the COVID, all the football stops, so the season was longer than normal, they just should let him finish the season, as many teams do.! Easy",1
1290675189366300000,‘Stay home. Do not come here.’ — These chilling parodies roast Disney World for reopening amid a record surge in COVID-19 cases in Florida and across the nation #DontDie,0
1290676949598320000,"Literally just thinking about something similar the other day. Most Youtubers rn allude to COVID like, “Due to -ahem- CIRCUMSTANCES, I have much more free time than usual.” Which, I wonder what a future viewer would think before looking at the time frame it was uploaded.",1
1290676623063290000,"NV Dems show hypocrisy w/partisan “election reform” bill. It’s supposedly about protecting us from COVID yet they mandate most in-person voting sites ever &amp; keep Raiders project, casinos etc open. They’re stealing the election! I discussed w/@IngrahamAngle",1
1290649406744800000,"Universal has done a deal with AMC to put films online after 17 days instead of 70. A lot of consumer habits and entrenched business models are being broken right now, thanks to Corona. - via @benedictevans' newsletter",0
1290666322616080000,Vote for some money during election and that is value of your life. This pandemic has exposed the incompetent system which was bound to happen at some point. Corona virus just made this realization of corrupt system and greedy politicians quicker. I hope people realise this 1/2,1
1290656125503900000,Corona is a virus and it’s real. It doesn’t single out whether you’re a Democrat or Republican. Everyone wants to go back to a normal life. Do you tell your boss to “f” off when they ask you to do something you don’t wanna do? No bc you’d be out of a job. Just wear a mask people.,0
1290674052340820000,"What equips people and communities to deal with multiple stresses and shocks, such as Covid-19? Join the discussion – Living through uncertain times – on 13 August, register https://bit.ly/conversationstime2Tw #ConnectedByConversations",1
1290676235622800000,"Thanks to COVID-19, their products and criteria have completely changed and we may no longer qualify. We're looking around for alternatives and have escalated the whole thing because we're being punished for their system's fault.",0
1290675270576370000,Very excited to see the return of @FIAFormulaE. One day per week is hectic and breathless enough - but six in nine days is going to be next-level. Also ironic that Covid-19 has now seemingly made the paddock a safer place for young women given today's news #FormulaE,1
1290673735956070000,"I despise how PhRMA is goodie-two-shoes to us with these ads on Twitter, while in the background they’re conniving how to bilk the American public by offering us the highest prices in the world for a COVID-19 vaccine. May have done masterful research, but prices beg remediation. ",0
1290639693474860000,74% digital sales is mainly due to Corona I’m afraid. But the rest is definitely another great achievement for Sony.,0
1290675301970630000, Should be interesting interview of the @realDonaldTrump Meltdown &amp; to think his supporters still lean on his every word. Like I said I respect the office of the POTUS but DT I just can’t believe his rhetoric #2020Election #TrumpHasNoPlan #Covid_19,1
1290674311704070000,Yeah like with Covid NYs have to look out for themselves because they know what a useless Gov you are! If your Covid response is anything to go by you will just blame Trump for not protecting NYs because in your tiny world EVERYTHING is Trumps fault! You are totally USELESS!,1
1290668656201010000,"Next time he comes after you put the food down say ""with a side of corona on the house""",0
1290676394721180000,I mean I’m sure it’s used for all the costs they incurred to make the office COVID-19 safe for employees and patients,0
1290675099796980000,"A new FBI building to protect trumps hotels, $for #Unfit POTUS to redecorate before he gets the boot, protection from lawsuits for businesses who ignore covid &amp; cost lives, and nothing to help states and municipalities abandoned by our federal govt. @SpeakerPelosi stand firm",0
1290670837159210000,-(The 6 feet of) Space between Us -Back to the(when there was no corona virus) Future -No Reservations (take away only) -Phone sex and the city,1
1290676672270930000,Too bad someone close to DeSantis hasn't gotten Covid bc maybe then he might take the virus more seriously and do something about it! Right now he listens to trump and takes no action nor requires masks! His response essentially: It is what it is!,0
1290676442976710000,"People a jobless, Congress has failed us, Covid is running ramped &amp; there is uncertainty about opening schools, However: ",0
1290673780809960000,I know you Keep wishing covid on me..harm to me..like you did on the other post..,0
1290677655369460000,Goodbye old people of Georgia. You raised a generation of ignorant children that are now putting you and their kids at risk. Enjoy your Covid!,1
1290657826608760000,"#virginmedia @virginmedia Is there anyway to get through to customer services, seem's there using this corona situation to ignore us, answer the phone will you",1
1290674624787880000,"Wait wait wait, funny Corona moment. So the managers in my complex were going around doing occupancy checks to see who all needed to be evicted for nonpymt since they thought the courts would open Sat. On Thursday, DeSantis said the courts are closed until end of Sept ",1
1290675339962720000,It’s time for you to back down trump you have failed miserably. If you put as much time addressing the COVID like your wall we might have gotten further your time is done time to step down,1
1290674493120220000,"The communications director of #Tigray, Liya Kassa is really funny to tell us they needed a show of force with guns and you name it to raise the public awareness about #covid #Ethiopia",1
1290676666898020000,"I guess there’s a risk of getting Covid at practice. I’m more worried about giving NFL a reputation of being a problem child. If he drops in the draft because of this, he may lose millions and an opportunity. I’d wait for Big10 or NCAA before opting out.",0
1290677574591530000,@ochocinco well you at least buy my students a portable sink so we could wash our hands? Please?? We are in a portable and no access to water to wash our hands. We are afraid and don’t want to the COVID in our classroom.,1
1290667029414800000,I agree the worse we do in form of meeting the bull by its horns and actually producing and executing a plan to stop corona virus...The longer it will take us to get out of the mess!,0
1290675169590210000,There is really no reason to be callous. I sincerely hope the children who are forced to return to school don’t get COVID. We’re in the midst of a public health crisis and the most vulnerable don’t deserve to suffer.,0
1290638528402140000,"You can hear how tired they are. The desperation is real. How do they fear Corona yet food, loans, rent etc need to be paid? The worst part is the guy emphasizing on the zero knowing all to well that nothing will change. A true lat race we are in.",1
1290674027707660000,@MartyGriffinKD Marty Fitz wants them to go back but he’s scared of Wolf. Ask Fitz next time what the line in the sand is? If we don’t get a COVID vaccine will they keep schools and restaurants shut down indefinitely? Some buddy needs to step up and say enough is enough,1
1290676577240520000,"It really is, covid problem won't change like this at least this year don't hold these kinds of events. The only plausible way this can work is no audience and performs must be separated at all times unless masked. I guarantee this show is gonna come out with infected people",1
1290675869569220000,"The Hume Family want to ensure John is remembered in a safe way, consistent with Covid precautions, by lightning candles instead of gathering. Would also be fantastic if people chat to young people in their lives, if they hadnt been aware of him, about what he stood for #legacy",0
1290674419879240000,**Resistance** and I even had to fix it twice befor tweeting..... Sounds like a COVID related title ,1
1290674218116380000,Me thinking of my future plans that been ruined by this covid pandemic this year is such a struggle but be patience young heart everything has its own timing hang in there and enjoy the process of failure and success ,1
1290675664442590000,I would also be laughing only if the consequences were not going to be tragic. Health Perm Sec & Health minister are military men. Looks like ED wants to scare doctors & nurses who've been on strike for a month to go back to work ill equipped to fight #COVID-19,1
1290675287563410000,Extremely proud of Educ8's achievements throughout the last academic year despite the anxiety and chaos brought about by Covid-19. This short video celebrates learner achievements and staff dedication. Well done all! @educ8group YouTube link,0
1290656709887890000,The fact that #Maharashtra Corona would not be affected today under the leadership of #DevendraFadnavis is an acknowledgment of his work.,0
1290653249599610000,"No sugar, the flithy slim destroying cities, murdering citizens police children, spreading corona virus w/their lawlessness every night w/ZERO consequence is EVIL. Furthermore how is this MOCKING GEORGE FLOYD? Those mocking him are the anarchists that continue their destruction",1
1290668449350340000,He’s had it under control the entire time. You think Joe Biden will manage it better? Corona has too many syllables for him to even be able to say it properly ,1
1290675663599430000,For those who don't take COVID-19 seriously... here's something you should watch. ,0
1290675792125530000,"same for the iheart thing, it'll likely be online seeing as there's no point in going for a couple of songs with corona going on especially ",0
1290677538491160000,No PPEs No Work Forward with Covid 19 Risk Allowance Forward! #SAMWU wish Worker's a Happy #Women's Month! Let's Wash our stay at keep social distance wear your mask always. ,0
1290659818513010000,So frustrating. One example: So called doctor touting 15 year old article re: a corona virus that is NOT the Novel Coronavirus COVID-19 and their research-challenged followers lapping it up. #ScienceMatters,0
1290675759779110000,A systems engineering expert applies the same method NASA's Project Apollo engineers used to offer a systematic approach to deciding on school reopening at a local level amid the COVID-19 coronavirus pandemic: ,0
1290648088277920000,"Ppl be asking me “y you be going places and corona bad?” I work at at place where i gotta be in ppl face everyday , exchange money wit them , have them talking less then 6ft away . Im at risk more at my job then other places so i go where i want ",1
1290675483127040000,Don’t listen to the Corona Bro. Campuses are exactly where you want college kids. Away from mom &amp; dad in a centralized space where they can spread the virus amongst their healthy selves. The NCAA has little say over FBS football. The Power 5 conferences make the major decisions.,0
1290675501011470000,"ngl it'd be ridiculous tbh bc they aren't even promoting or doing anything in their own country......why would BH be okay with flying them out half way across the world to a country where the media doesn't even appreciate them, mocks them & ppl aren't even taking covid seriously",1
1290667136566790000,"My kids will start next week. Luckily, it will be distant learning. My heart and prayers goes to the educators and support staff. Hope our leaders, especially, Corona Don know the severe consequences without a national plan.",0
1290648304204860000,Can’t be mad at people throwing corona virus parties. It’s the idiots that attend it then the parents let these same idiots walk back in their house after. Of course it’s the upper class children that had this party. Damn loonies,1
1290676032035480000,NEW: The Radio City Christmas Spectacular has been canceled for the 2020 season due to the continued uncertainty associated with the COVID-19 pandemic. It is the first time in 87 years that the annual NYC production has been canceled. ,0
1290668878046150000,One of my clients came up with the most beautiful message today as part of our positive messages activity: “Corona help requires individual sacrifice.”,0
1290639670947140000,This is like one of those fun “Find the hidden items” picture... Can you find all 5 corona virus masks?,0
1290674979910970000,"Issues which should be discussed on TV - Increasing Covid cases , deaths and falling medical infrastructure , Drastic regression on economy Issues actually discussed - Ram Mandir debate , SSR suicide politicized #OnlyinIndia",1
1290669904077530000,We still have to remember there is a serious threat of the CORONA VIRUS out there!!! He can't risk it for himself or for others!!!,1
1290677182419720000,There Was Corona Suspect In My Neighbourhood Who Died last Sunday He Showed The Symptoms Of Covid19 & Died But When We Tried To ConTact Authority No Proper Response Was Provided. Plz Help #coronavirus #covid @PMOIndia @narendramodi @AmitShah @COVIDNewsByMIB @CovidIndiaSeva #Help,1
1290674735781680000,"Seems there is no Covid-19 in London anymore, because the way everyone I know there is going out and flexing....",0
1290677360946220000,It’s never too late. People will pay for custom pieces. Especially with Covid going on you have nothing but time,0
1290674211317590000,Just open the schools and get on with life! You could wait till doomsday for your big covid outbreak. Get real folks...,1
1290675124413260000,Heroes Campaign: We talked to HAVEN in our 4th and final blog of the series. The shelter provides services to survivors of domestic abuse and COVID-19 has forced many to quarantine with their abusers. Read more: ,0
1290677753268790000,"This is an excellent and highly recommended read by @_LauraHampson on how Covid is changing work. Really shows the changes afoot in the practices of businesses and attitudes of workers. Big task now is to strengthen our rights, so flexible and shorter working becomes the norm. ",0
1290676058736320000,"Who gave permission to have party on 8 june. Police, politicians, celebrities made a mockery of the fight which the covid warriors were fighting at that time. Shameful and disgusting behaviour. These people who ever are involved should be shamed and fined in public.",0
1290660504772520000,Can what be saved? the economy ? Yes The people? Yes The corona virus? Yes The poor suffering while corporate are partying it up with their overwhelming greed? Yes We just need the people in power who can make the right decisions right now obviously that’s no the case,1
1290670013645550000,yup the schools that tried to open last week all failed like in one day people got corona,0
1290670304373670000,"In these tough times of pandemic, security in stores has increased and thus it calls for more security guards. But don't worry, we have everything for you! Harkav provides you with the best security guards that ensure both safety and security. #corona #pandemic #securitymatters",1
1290651507055040000,I just “love” how the world decided that corona stop keep,1
1290648208436320000,Sanatana Dharma. 1)Tells us to revere nature n not cut (no global warming n no climate crisis) 2) To love and respect all animals and not to eat them ( if followed there would hv been no corona) 3)tells us about one world family(if followed there would be no religion warfare),1
1290646011367620000,"@mihirkotecha sir from tomorrow everything will be open this is what I heard from many but make sure all should be close by 7pm coz corona is still with us...!!! I've seen in mulund Market no one is following social distancing, full on public, cars, autorickshaw etc...",1
1290666285643320000,"Not only is corona fuckin up my ability to sit in my classroom/ go to clinical, now we have this storm knocking out peoples power in class and fuckin up everything. I hate this life rn",1
1290675255305030000,"By the way, why would we need to vote by mail? COVID is NOT an excuse when it has a 99.6% survival rate. You literally take a bigger risk to your life driving to work or to vote.",0
1290674138349170000,Don’t think they will while Corona is still happening. It’s all going to be online,0
1290677516055850000,There’s also Bellwether a little further up rt 89. A bit on the sweeter side but still tasty. Also recommend taking a day trip to Beak & Skiff in the fall if you haven’t been. It’s a bit commercial now but still cool. Not sure how the COVID will affect things.,1
1290677504144010000,"It’s funny to me that the drumpf interview with Covid cases “compared to overall population” is trending as a drumpf-own because that’s the simple math I’ve been pointing out all along, shows what a media driven event this is.",0
1290644374137850000,just realized that people in dorms that test positive for corona and have to go home or into self-isolation will be like getting voted off big brother or something,0
1290675400633450000,"Many people express mistrust as their leading reason for not following COVID guidelines Fair. I am a great fan of skepticism But how can the same ""skeptical"" people trust an imbecile like @realDonaldTrump? I call BS - trust is no the issue but biases",0
1290648742144680000,"not like you’re doing anything about the torture and use of children as sex slaves, so might as well let them go to school & catch corona, right?",0
1290670298354910000,"Let the schools open, let the economy reopen. The economic crisis and the unemployment rate will diminish. Corona virus will still be with us, our hospitals are ready our people know what to do. We know that keeping the country and schools in lock down does not work.",0
